MovieID,Title,Genres,AverageRating,MaleAverageRating,FemaleAverageRating,MaleCount,FemaleCount
1236,Trust (1990),Comedy|Drama,4.27,4.25,4.37,294.0,63.0
1237,Seventh Seal  The (Sjunde inseglet  Det) (1957),Drama,4.2,4.19,4.24,223.0,21.0
1238,Local Hero (1983),Comedy,4.22,4.25,4.12,964.0,299.0
1240,Terminator  The (1984),Action|Sci-Fi|Thriller,3.94,3.99,3.73,1070.0,271.0
1241,Braindead (1992),Comedy|Horror,4.36,4.44,4.04,1350.0,342.0
1242,Glory (1989),Action|Drama|War,4.11,4.16,3.82,1080.0,174.0
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,4.36,4.29,4.54,341.0,132.0
1244,Manhattan (1979),Comedy|Drama|Romance,4.29,4.3,4.25,323.0,103.0
1245,Miller's Crossing (1990),Drama,4.25,4.21,4.35,984.0,398.0
1246,Dead Poets Society (1989),Drama,4.05,4.09,3.96,159.0,67.0
1247,Graduate  The (1967),Drama|Romance,3.86,3.92,3.46,213.0,28.0
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,4.19,4.26,3.83,558.0,119.0
1249,Nikita (La Femme Nikita) (1990),Thriller,,,,,
1250,Bridge on the River Kwai  The (1957),Drama|War,4.14,4.2,3.99,943.0,391.0
1251,8 1/2 (1963),Drama,4.08,4.06,4.16,582.0,168.0
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,3.63,3.59,4.0,46.0,6.0
1253,Day the Earth Stood Still  The (1951),Drama|Sci-Fi,4.3,4.33,4.13,851.0,150.0
1254,Treasure of the Sierra Madre  The (1948),Adventure,4.32,4.36,4.21,795.0,254.0
1255,Bad Taste (1987),Comedy|Horror,4.16,4.15,4.19,489.0,208.0
1256,Duck Soup (1933),Comedy|War,4.19,4.08,4.34,52.0,38.0
1257,Better Off Dead... (1985),Comedy,4.23,4.3,4.0,233.0,66.0
1258,Shining  The (1980),Horror,4.0,3.94,4.18,263.0,88.0
1259,Stand by Me (1986),Adventure|Comedy|Drama,,,,,
1260,M (1931),Crime|Film-Noir|Thriller,4.15,4.21,3.9,1729.0,369.0
1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,3.36,3.57,1.89,61.0,9.0
1262,Great Escape  The (1963),Adventure|War,4.19,4.2,4.18,889.0,223.0
1263,Deer Hunter  The (1978),Drama|War,3.98,3.97,4.04,244.0,81.0
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,4.08,4.14,3.93,525.0,193.0
1265,Groundhog Day (1993),Comedy|Romance,4.01,4.03,3.88,291.0,67.0
1266,Unforgiven (1992),Western,4.01,3.96,4.13,616.0,239.0
1267,Manchurian Candidate  The (1962),Film-Noir|Thriller,4.25,4.25,4.23,886.0,375.0
1268,Pump Up the Volume (1990),Drama,4.22,4.29,3.94,405.0,109.0
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,4.01,4.04,3.86,585.0,148.0
1270,Back to the Future (1985),Comedy|Sci-Fi,4.39,4.4,4.3,797.0,141.0
1271,Fried Green Tomatoes (1991),Drama,4.11,4.11,4.1,176.0,52.0
1272,Patton (1970),Drama|War,4.34,4.36,4.25,930.0,255.0
1273,Down by Law (1986),Comedy|Drama,4.14,4.18,3.92,470.0,89.0
1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,4.29,4.35,4.04,364.0,89.0
1275,Highlander (1986),Action|Adventure,3.41,3.57,1.8,49.0,5.0
1276,Cool Hand Luke (1967),Comedy|Drama,4.21,4.26,4.02,473.0,121.0
1277,Cyrano de Bergerac (1990),Action|Drama|Romance,3.92,3.95,3.82,367.0,105.0
1278,Young Frankenstein (1974),Comedy|Horror,4.1,4.13,4.02,848.0,239.0
1279,Night on Earth (1991),Comedy|Drama,4.1,4.08,4.15,1334.0,451.0
1280,Raise the Red Lantern (1991),Drama,4.3,4.3,4.32,248.0,60.0
1281,Great Dictator  The (1940),Comedy,3.83,3.91,3.3,474.0,74.0
1282,Fantasia (1940),Animation|Children's|Musical,4.38,4.41,4.16,604.0,92.0
1283,High Noon (1952),Western,4.11,4.13,3.97,600.0,100.0
1284,Big Sleep  The (1946),Film-Noir|Mystery,4.05,4.0,4.16,172.0,85.0
1285,Heathers (1989),Comedy,3.95,4.04,3.74,1620.0,658.0
1286,Somewhere in Time (1980),Drama|Romance,4.09,4.16,3.75,838.0,159.0
1287,Ben-Hur (1959),Action|Adventure|Drama,4.33,4.33,4.36,595.0,170.0
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,3.49,3.52,3.42,219.0,98.0
1289,Koyaanisqatsi (1983),Documentary|War,4.17,4.12,4.27,442.0,230.0
1290,Some Kind of Wonderful (1987),Drama|Romance,3.99,4.01,3.93,1944.0,639.0
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,3.81,3.66,4.04,361.0,232.0
1292,Being There (1979),Comedy,4.27,4.32,3.93,551.0,94.0
1293,Gandhi (1982),Drama,3.97,3.88,4.33,119.0,27.0
1294,M*A*S*H (1970),Comedy|War,3.93,3.98,3.51,407.0,45.0
1295,Unbearable Lightness of Being  The (1988),Drama,3.85,3.86,3.77,625.0,116.0
1296,Room with a View  A (1986),Drama|Romance,4.25,4.3,4.07,754.0,176.0
1297,Real Genius (1985),Comedy,3.88,3.85,3.95,226.0,137.0
1298,Pink Floyd - The Wall (1982),Drama|Musical|War,4.25,4.24,4.29,924.0,269.0
1299,Killing Fields  The (1984),Drama|War,3.75,3.71,3.84,136.0,58.0
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,4.17,4.11,4.26,163.0,114.0
1301,Forbidden Planet (1956),Sci-Fi,4.03,4.01,4.14,172.0,44.0
1302,Field of Dreams (1989),Drama,3.9,3.91,3.89,661.0,282.0
1303,Man Who Would Be King  The (1975),Adventure,4.18,4.24,3.87,340.0,63.0
1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,4.31,4.32,4.27,416.0,125.0
1305,Paris  Texas (1984),Drama,3.82,3.78,3.91,581.0,222.0
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,3.59,3.45,3.77,161.0,124.0
1307,When Harry Met Sally... (1989),Comedy|Romance,4.11,4.14,3.98,576.0,128.0
1308,I Shot a Man in Vegas (1995),Comedy,4.18,4.21,4.09,868.0,250.0
1309,Parallel Sons (1995),Drama|Romance,3.97,3.99,3.93,138.0,44.0
1310,Hype! (1996),Documentary,3.59,3.61,3.57,127.0,103.0
1311,Santa with Muscles (1996),Comedy,4.13,4.14,4.1,1295.0,333.0
1312,Female Perversions (1996),Drama,4.01,4.03,3.94,464.0,127.0
1313,Mad Dog Time (1996),Crime,4.14,4.14,4.16,491.0,180.0
1314,Breathing Room (1996),Romance,4.12,4.13,4.09,884.0,215.0
1315,Paris Was a Woman (1995),Documentary,3.57,3.57,3.56,178.0,88.0
1316,Anna (1996),Drama,4.0,3.84,4.19,309.0,251.0
1317,I'm Not Rappaport (1996),Comedy,3.71,3.74,3.58,353.0,89.0
1318,Blue Juice (1995),Comedy|Drama,3.64,3.69,3.41,323.0,64.0
1319,Kids of Survival (1993),Documentary,4.25,4.21,4.38,568.0,164.0
1320,Alien?(1992),Action|Horror|Sci-Fi|Thriller,4.15,4.12,4.2,222.0,108.0
1321,American Werewolf in London  An (1981),Horror,3.98,3.99,3.86,322.0,51.0
1322,Amityville 1992: It's About Time (1992),Horror,3.91,3.94,3.83,583.0,185.0
1323,Amityville 3-D (1983),Horror,4.13,4.12,4.18,259.0,51.0
1324,Amityville: Dollhouse (1996),Horror,4.22,4.23,4.18,1129.0,290.0
1325,Amityville: A New Generation (1993),Horror,3.79,3.84,3.62,97.0,24.0
1326,Amityville II: The Possession (1982),Horror,3.6,3.55,3.84,111.0,25.0
1327,Amityville Horror  The (1979),Horror,4.07,3.99,4.26,1070.0,498.0
1328,Amityville Curse  The (1990),Horror,,,,,
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,,,,,
1330,April Fool's Day (1986),Comedy|Horror,3.56,3.65,3.0,37.0,6.0
1331,Audrey Rose (1977),Horror,1.0,1.0,1.0,5.0,2.0
1332,Believers  The (1987),Horror|Thriller,3.24,3.15,3.44,20.0,9.0
1333,Birds  The (1963),Horror,2.15,2.0,4.0,12.0,1.0
1334,Blob  The (1958),Horror|Sci-Fi,,,,,
1335,Blood Beach (1981),Action|Horror,2.33,2.5,2.0,2.0,1.0
1336,Body Parts (1991),Horror,4.0,,4.0,0.0,1.0
1337,Body Snatcher  The (1945),Horror,3.18,3.25,2.5,36.0,4.0
1339,Bram Stoker's Dracula (1992),Horror|Romance,,,,,
1340,Bride of Frankenstein (1935),Horror,,,,,
1341,Burnt Offerings (1976),Horror,3.04,3.04,3.01,804.0,121.0
1342,Candyman (1992),Horror,3.75,3.8,3.55,445.0,104.0
1343,Cape Fear (1991),Thriller,1.72,1.7,1.8,27.0,5.0
1344,Cape Fear (1962),Film-Noir|Thriller,1.37,1.37,1.38,35.0,8.0
1345,Carrie (1976),Horror,1.68,1.56,2.0,16.0,6.0
1346,Cat People (1982),Horror,1.65,1.58,2.0,19.0,4.0
1347,Nightmare on Elm Street  A (1984),Horror,2.11,2.21,1.56,47.0,9.0
1348,Nosferatu (Nosferatu  eine Symphonie des Grauens) (1922),Horror,2.94,2.95,2.91,279.0,76.0
1349,Nosferatu a Venezia (1986),Horror,1.84,1.89,1.67,19.0,6.0
1350,Omen  The (1976),Horror,2.67,2.68,2.6,31.0,5.0
1351,Blood & Wine (1997),Drama,3.0,2.9,3.36,91.0,25.0
1352,Albino Alligator (1996),Crime|Thriller,3.18,3.12,3.29,33.0,17.0
1353,Mirror Has Two Faces  The (1996),Comedy|Romance,2.91,2.92,2.89,84.0,18.0
1354,Breaking the Waves (1996),Drama,3.88,3.93,3.75,544.0,189.0
1355,Nightwatch (1997),Horror|Thriller,3.14,3.16,3.0,282.0,56.0
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,1.71,1.65,3.0,20.0,1.0
1357,Shine (1996),Drama|Romance,2.24,2.18,2.67,49.0,6.0
1358,Sling Blade (1996),Drama|Thriller,3.56,3.49,3.8,49.0,15.0
1359,Jingle All the Way (1996),Adventure|Children's|Comedy,,,,,
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,3.34,3.36,3.29,495.0,177.0
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,3.91,3.94,3.8,172.0,44.0
1362,Garden of Finzi-Contini  The (Giardino dei Finzi-Contini  Il) (1970),Drama,2.85,2.93,2.5,43.0,10.0
1363,Preacher's Wife  The (1996),Drama,2.9,2.9,2.94,211.0,51.0
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,3.67,3.67,3.67,533.0,154.0
1365,Ridicule (1996),Drama,3.92,3.92,3.94,264.0,97.0
1366,Crucible  The (1996),Drama,3.6,3.59,3.65,424.0,143.0
1367,101 Dalmatians (1996),Children's|Comedy,3.18,3.16,3.26,140.0,34.0
1368,Forbidden Christ  The (Cristo proibito  Il) (1950),Drama,3.49,3.55,3.22,359.0,92.0
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,3.99,4.04,3.8,187.0,51.0
1370,Die Hard 2 (1990),Action|Thriller,3.07,3.09,3.0,11.0,3.0
1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,3.62,3.68,3.37,330.0,79.0
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,3.4,3.59,2.5,29.0,6.0
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,2.85,2.84,2.88,77.0,17.0
1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,3.09,2.77,3.29,75.0,113.0
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,3.82,3.79,3.9,177.0,90.0
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,2.96,2.93,3.06,60.0,17.0
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,3.71,3.68,3.85,1098.0,212.0
1378,Young Guns (1988),Action|Comedy|Western,3.81,3.78,3.85,347.0,201.0
1379,Young Guns II (1990),Action|Comedy|Western,4.21,4.2,4.25,875.0,302.0
1380,Grease (1978),Comedy|Musical|Romance,2.48,2.4,2.76,172.0,50.0
1381,Grease 2 (1982),Comedy|Musical|Romance,3.5,3.5,,2.0,0.0
1382,Marked for Death (1990),Action|Drama,4.21,4.21,4.22,123.0,36.0
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,4.03,3.98,4.11,65.0,35.0
1384,Substance of Fire  The (1996),Drama,2.97,2.97,2.98,67.0,45.0
1385,Under Siege (1992),Action,3.5,3.5,,2.0,0.0
1386,Terror in a Texas Town (1958),Western,3.84,3.9,3.69,42.0,16.0
1387,Jaws (1975),Action|Horror,3.19,3.25,3.07,67.0,41.0
1388,Jaws 2 (1978),Action|Horror,3.05,2.91,3.24,214.0,150.0
1389,Jaws 3-D (1983),Action|Horror,,,,,
1390,My Fellow Americans (1996),Comedy,3.8,3.8,,5.0,0.0
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,3.54,3.55,3.52,954.0,181.0
1392,Citizen Ruth (1996),Comedy|Drama,3.14,3.12,3.25,678.0,114.0
1393,Jerry Maguire (1996),Drama|Romance,3.41,3.39,3.52,852.0,149.0
1394,Raising Arizona (1987),Comedy,2.75,2.7,2.99,517.0,96.0
1395,Tin Men (1987),Comedy|Drama,3.88,3.9,3.75,1230.0,218.0
1396,Sneakers (1992),Crime|Drama|Sci-Fi,3.35,3.33,3.5,784.0,143.0
1397,Bastard Out of Carolina (1996),Drama,3.66,3.64,3.74,941.0,185.0
1398,In Love and War (1996),Romance|War,2.98,2.98,2.98,830.0,201.0
1399,Marvin's Room (1996),Drama,3.42,3.43,3.37,484.0,78.0
1400,Somebody is Waiting (1996),Drama,2.91,2.9,2.93,323.0,46.0
1401,Ghosts of Mississippi (1996),Drama,3.58,3.37,3.98,534.0,283.0
1404,Night Falls on Manhattan (1997),Crime|Drama,1.96,1.79,2.24,188.0,115.0
1405,Beavis and Butt-head Do America (1996),Animation|Comedy,2.78,2.84,2.1,117.0,10.0
1406,Cérémonie  La (1995),Drama,1.55,1.5,2.0,10.0,1.0
1407,Scream (1996),Horror|Thriller,3.83,3.5,4.5,4.0,2.0
1408,Last of the Mohicans  The (1992),Action|Romance|War,3.27,3.28,3.23,400.0,61.0
1409,Michael (1996),Comedy|Romance,1.0,1.0,,1.0,0.0
1410,Evening Star  The (1996),Comedy|Drama,4.09,4.12,3.95,1377.0,320.0
1411,Hamlet (1996),Drama,2.59,2.58,2.65,319.0,51.0
1412,Some Mother's Son (1996),Drama,1.85,1.85,1.86,188.0,22.0
1413,Whole Wide World  The (1996),Drama,3.2,3.22,3.14,93.0,28.0
1414,Mother (1996),Comedy,2.9,2.91,2.85,900.0,174.0
1415,Thieves (Voleurs  Les) (1996),Crime|Drama|Romance,3.74,3.72,3.77,141.0,78.0
1416,Evita (1996),Drama|Musical,3.76,3.76,3.76,902.0,451.0
1417,Portrait of a Lady  The (1996),Drama,4.02,4.06,3.92,1067.0,367.0
1419,Walkabout (1971),Drama,3.33,3.34,3.28,231.0,64.0
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,3.73,3.74,3.68,900.0,191.0
1421,Grateful Dead (1995),Documentary,3.65,3.62,3.68,26.0,37.0
1422,Murder at 1600 (1997),Mystery|Thriller,3.19,3.0,3.46,37.0,26.0
1423,Hearts and Minds (1996),Drama,3.2,3.1,3.35,61.0,43.0
1424,Inside (1996),Action,,,,,
1425,Fierce Creatures (1997),Comedy,3.51,3.49,3.56,130.0,32.0
1426,Zeus and Roxanne (1997),Children's,,,,,
1427,Turbulence (1997),Thriller,,,,,
1428,Angel Baby (1995),Drama,3.14,3.09,3.42,64.0,12.0
1429,Jackie Chan's First Strike (1996),Action,3.04,3.14,2.64,384.0,91.0
1430,Underworld (1997),Thriller,3.46,3.44,3.5,18.0,6.0
1431,Beverly Hills Ninja (1997),Action|Comedy,3.58,3.59,3.53,682.0,204.0
1432,Metro (1997),Action,3.81,3.82,3.8,750.0,225.0
1433,Machine  The (1994),Comedy|Horror,3.05,2.97,3.17,224.0,168.0
1434,Stranger  The (1994),Action,2.87,2.8,2.93,46.0,44.0
1436,Falling in Love Again (1980),Comedy,3.96,3.96,3.96,274.0,108.0
1437,Cement Garden  The (1993),Drama,3.9,3.85,4.0,13.0,7.0
1438,Dante's Peak (1997),Action|Thriller,3.38,3.38,3.38,26.0,24.0
1439,Meet Wally Sparks (1997),Comedy,3.6,3.64,3.48,118.0,50.0
1440,Amos & Andrew (1993),Comedy,3.56,3.48,3.78,27.0,9.0
1441,Benny & Joon (1993),Comedy|Romance,3.26,3.12,3.46,169.0,113.0
1442,Prefontaine (1997),Drama,2.77,2.2,3.07,15.0,28.0
1443,Tickle in the Heart  A (1996),Documentary,,,,,
1444,Guantanamera (1994),Comedy,3.96,3.91,4.11,98.0,38.0
1445,McHale's Navy (1997),Comedy|War,4.0,3.83,5.0,6.0,1.0
1446,Kolya (1996),Comedy,3.05,3.25,2.5,16.0,6.0
1447,Gridlock'd (1997),Crime,3.02,3.01,3.07,209.0,72.0
1448,Fire on the Mountain (1996),Documentary,4.36,4.0,4.83,8.0,6.0
1449,Waiting for Guffman (1996),Comedy,,,,,
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,3.29,3.3,3.26,129.0,39.0
1453,Beautician and the Beast  The (1997),Comedy|Romance,2.52,2.36,2.78,14.0,9.0
1454,SubUrbia (1997),Comedy,2.29,2.26,2.44,42.0,9.0
1455,Hotel de Love (1996),Comedy|Romance,3.25,3.22,3.33,37.0,15.0
1456,Pest  The (1997),Comedy,3.31,3.26,3.59,256.0,41.0
1457,Fools Rush In (1997),Comedy|Romance,1.0,1.0,,1.0,0.0
1458,Touch (1997),Romance,2.55,2.59,2.29,201.0,31.0
1459,Absolute Power (1997),Mystery|Thriller,2.77,2.76,2.9,90.0,10.0
1460,That Darn Cat! (1997),Children's|Comedy|Mystery,1.8,1.8,,5.0,0.0
1461,Vegas Vacation (1997),Comedy,4.0,4.0,4.0,1.0,1.0
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,,,,,
1463,That Old Feeling (1997),Comedy|Romance,2.89,3.0,2.67,6.0,3.0
1464,Lost Highway (1997),Mystery,3.1,3.05,3.5,19.0,2.0
1465,Rosewood (1997),Drama,2.82,2.79,2.91,255.0,66.0
1466,Donnie Brasco (1997),Crime|Drama,2.35,2.41,1.0,44.0,2.0
1467,Salut cousin! (1996),Comedy|Drama,2.77,2.81,2.63,62.0,19.0
1468,Booty Call (1997),Comedy|Romance,3.44,3.36,3.54,255.0,226.0
1470,Rhyme & Reason (1997),Documentary,3.1,3.24,2.76,50.0,21.0
1471,Boys Life 2 (1997),Drama,,,,,
1472,City of Industry (1997),Crime|Thriller,3.38,3.75,3.0,4.0,4.0
1473,Best Men (1997),Action|Comedy|Crime|Drama,2.17,2.15,2.4,141.0,15.0
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,4.05,3.93,4.24,115.0,74.0
1475,Kama Sutra: A Tale of Love (1996),Romance,3.37,3.24,4.0,41.0,8.0
1476,Private Parts (1997),Comedy|Drama,,,,,
1477,Love Jones (1997),Romance,4.15,4.11,4.23,326.0,136.0
1479,Saint  The (1997),Action|Romance|Thriller,3.79,3.69,5.0,13.0,1.0
1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,,,,,
1482,Van  The (1996),Comedy|Drama,,,,,
1483,Crash (1996),Drama|Thriller,2.43,2.27,2.61,78.0,70.0
1484,Daytrippers  The (1996),Mystery,3.16,3.21,3.04,57.0,25.0
1485,Liar Liar (1997),Comedy,2.77,2.5,3.0,10.0,12.0
1486,Quiet Room  The (1996),Drama,2.36,2.34,2.43,50.0,14.0
1487,Selena (1997),Drama|Musical,3.11,3.06,3.19,163.0,103.0
1488,Devil's Own  The (1997),Action|Drama|Thriller|War,2.83,2.82,3.0,22.0,2.0
1489,Cats Don't Dance (1997),Animation|Children's|Musical,3.36,3.33,3.47,299.0,81.0
1490,B*A*P*S (1997),Comedy,2.68,2.44,3.16,62.0,32.0
1493,Love and Other Catastrophes (1996),Romance,2.57,2.54,2.72,177.0,39.0
1494,Sixth Man  The (1997),Comedy,,,,,
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,3.03,3.0,3.06,18.0,16.0
1496,Anna Karenina (1997),Drama|Romance,3.35,3.38,3.24,116.0,29.0
1497,Double Team (1997),Action,3.49,3.44,3.61,90.0,36.0
1498,Inventing the Abbotts (1997),Drama|Romance,3.8,3.83,3.66,561.0,158.0
1499,Anaconda (1997),Action|Adventure|Thriller,,,,,
1500,Grosse Pointe Blank (1997),Comedy|Crime,2.56,2.55,2.6,114.0,30.0
1501,Keys to Tulsa (1997),Crime,,,,,
1502,Kissed (1996),Romance,4.0,4.0,,1.0,0.0
1503,8 Heads in a Duffel Bag (1997),Comedy,3.4,3.25,4.0,4.0,1.0
1504,Hollow Reed (1996),Drama,3.25,3.27,3.0,44.0,4.0
1507,Paradise Road (1997),Drama|War,2.82,2.96,2.62,24.0,16.0
1508,Traveller (1997),Drama,2.34,2.27,2.53,110.0,36.0
1509,All Over Me (1997),Drama,3.15,3.12,3.18,48.0,33.0
1510,Brother's Kiss  A (1997),Drama,3.49,3.53,3.3,400.0,99.0
1511,A Chef in Love (1996),Comedy,3.44,3.21,3.69,14.0,13.0
1513,Romy and Michele's High School Reunion (1997),Comedy,,,,,
1514,Temptress Moon (Feng Yue) (1996),Romance,3.2,3.18,3.27,435.0,128.0
1515,Volcano (1997),Drama|Thriller,3.28,3.21,3.41,175.0,90.0
1516,Children of the Revolution (1996),Comedy,,,,,
1517,Austin Powers: International Man of Mystery (1997),Comedy,3.33,3.28,3.47,46.0,17.0
1518,Breakdown (1997),Action|Thriller,2.76,2.86,2.42,108.0,33.0
1519,Broken English (1996),Drama,3.7,3.66,3.79,85.0,39.0
1520,Commandments (1997),Romance,3.5,3.53,3.41,492.0,174.0
1522,Ripe (1996),Drama,3.14,2.5,4.0,4.0,3.0
1523,Truth or Consequences  N.M. (1997),Action|Crime|Romance,3.07,3.01,3.15,94.0,68.0
1524,Turning  The (1992),Drama,2.86,2.92,2.57,234.0,54.0
1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,2.57,2.29,3.08,24.0,13.0
1526,Fathers' Day (1997),Comedy,1.81,1.89,1.57,19.0,7.0
1527,Fifth Element  The (1997),Action|Sci-Fi,,,,,
1528,Intimate Relations (1996),Comedy,,,,,
1529,Nowhere (1997),Drama,3.29,2.91,4.0,11.0,6.0
1531,Losing Chase (1996),Drama,2.47,2.65,1.0,17.0,2.0
1532,Sprung (1997),Comedy,1.32,1.32,1.25,40.0,4.0
1533,Promise  The (La Promesse) (1996),Drama,3.16,2.83,3.46,12.0,13.0
1534,Bonheur  Le (1965),Drama,2.08,2.04,2.67,45.0,3.0
1535,Love! Valour! Compassion! (1997),Drama|Romance,3.14,3.04,3.23,67.0,64.0
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,2.2,2.25,2.0,322.0,77.0
1538,Second Jungle Book: Mowgli & Baloo  The (1997),Adventure|Children's,3.81,3.82,3.8,825.0,311.0
1539,Twin Town (1997),Comedy|Crime,2.61,2.43,3.25,14.0,4.0
1541,Addicted to Love (1997),Comedy|Romance,3.08,2.7,4.33,10.0,3.0
1542,Brassed Off (1996),Comedy|Drama|Romance,2.32,2.32,2.31,116.0,29.0
1543,Designated Mourner  The (1997),Drama,3.5,3.54,3.33,13.0,3.0
1544,Lost World: Jurassic Park  The (1997),Action|Adventure|Sci-Fi|Thriller,,,,,
1545,Ponette (1996),Drama,,,,,
1546,Schizopolis (1996),Comedy,3.33,3.22,3.47,23.0,19.0
1547,Shiloh (1997),Children's|Drama,3.31,3.34,3.14,29.0,7.0
1548,War at Home  The (1996),Drama,3.67,3.33,3.92,9.0,12.0
1549,Rough Magic (1995),Drama|Romance,2.5,2.5,,2.0,0.0
1550,Trial and Error (1997),Comedy|Romance,3.58,3.65,3.43,17.0,7.0
1551,Buddy (1997),Adventure|Children's|Drama,,,,,
1552,Con Air (1997),Action|Adventure|Thriller,3.05,2.98,3.18,514.0,241.0
1553,Late Bloomers (1996),Comedy,2.71,2.8,2.5,5.0,2.0
1554,Pillow Book  The (1995),Drama|Romance,2.56,2.51,2.76,144.0,37.0
1555,To Have  or Not (1995),Drama,3.65,3.57,3.87,37.0,15.0
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,3.71,3.78,3.48,921.0,284.0
1557,Squeeze (1996),Drama,3.42,3.45,3.29,289.0,65.0
1558,Sudden Manhattan (1996),Comedy,3.33,3.4,3.0,5.0,1.0
1559,Next Step  The (1995),Drama,2.47,2.55,2.25,11.0,4.0
1561,Wedding Bell Blues (1996),Comedy,,,,,
1562,Batman & Robin (1997),Action|Adventure|Crime,2.43,2.6,2.0,5.0,2.0
1563,Dream With the Fishes (1997),Drama,2.63,2.51,3.38,49.0,8.0
1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,,,,,
1565,Head Above Water (1996),Comedy|Thriller,2.09,2.14,1.86,37.0,7.0
1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,2.47,2.44,2.55,66.0,22.0
1567,Last Time I Committed Suicide  The (1997),Drama,3.64,3.64,3.66,1161.0,216.0
1568,MURDER and murder (1996),Crime|Drama|Mystery,2.0,2.0,,2.0,0.0
1569,My Best Friend's Wedding (1997),Comedy|Romance,3.23,3.3,3.0,23.0,8.0
1570,Tetsuo II: Body Hammer (1992),Sci-Fi,,,,,
1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,3.64,3.71,3.5,7.0,4.0
1572,Contempt (Le Mépris) (1963),Drama,2.67,2.6,3.0,5.0,1.0
1573,Face/Off (1997),Action|Sci-Fi|Thriller,3.88,3.67,4.5,18.0,6.0
1574,Fall (1997),Romance,3.67,3.75,3.5,4.0,2.0
1575,Gabbeh (1996),Drama,3.49,3.34,3.72,64.0,39.0
1577,Mondo (1996),Drama,,,,,
1578,Innocent Sleep  The (1995),Crime,4.14,4.17,4.09,201.0,149.0
1579,For Ever Mozart (1996),Drama,1.67,1.4,3.0,5.0,1.0
1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,2.82,2.67,3.5,9.0,2.0
1581,Out to Sea (1997),Comedy,,,,,
1582,Wild America (1997),Adventure|Children's,3.1,3.16,3.05,114.0,126.0
1583,Simple Wish  A (1997),Children's|Fantasy,3.54,3.57,3.49,145.0,93.0
1584,Contact (1997),Drama|Sci-Fi,3.29,3.17,4.0,6.0,1.0
1585,Love Serenade (1996),Comedy,3.04,3.08,2.85,1032.0,223.0
1586,G.I. Jane (1997),Action|Drama|War,4.07,4.09,4.05,34.0,39.0
1587,Conan the Barbarian (1982),Action|Adventure,3.82,3.79,3.9,39.0,10.0
1588,George of the Jungle (1997),Children's|Comedy,3.32,3.2,3.47,20.0,17.0
1589,Cop Land (1997),Crime|Drama|Mystery,2.5,2.5,,2.0,0.0
1590,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,2.68,2.56,2.8,9.0,10.0
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,2.7,2.77,2.3,61.0,10.0
1592,Air Bud (1997),Children's|Comedy,2.83,2.79,2.92,24.0,12.0
1593,Picture Perfect (1997),Comedy|Romance,3.27,3.24,3.38,767.0,187.0
1594,In the Company of Men (1997),Drama,2.75,2.75,,4.0,0.0
