record_id,timestamp,location,temperature,smoke_level,carbon_monoxide
2129,2021-04-12T04:13:19Z,Isabella Plains,70.6,121,58.3
2130,2018-10-13T04:13:19Z,Lyneham,78.3,89,98.6
2131,2018-04-04T04:13:19Z,O'Connor,78.7,42,84.3
2132,2023-10-17T04:13:19Z,McKellar,39.1,161,68.0
2133,2019-01-20T04:13:19Z,Campbell,17.7,123,51.4
2134,2017-01-26T04:13:19Z,Torrens,27.9,280,55.5
2135,2021-03-30T04:13:19Z,Yarralumla,51.3,39,50.7
2136,2018-04-18T04:13:19Z,Jacka,43.4,102,78.0
2137,2022-10-11T04:13:19Z,Kaleen,56.5,200,77.6
2138,2018-08-28T04:13:19Z,Bonner,20.5,182,36.3
2139,2015-12-05T04:13:19Z,Dickson,53.9,294,95.8
2140,2017-04-28T04:13:19Z,Curtin,30.6,220,95.9
2141,2015-06-30T04:13:19Z,Narrabundah,21.2,186,6.3
2142,2020-04-04T04:13:19Z,City,39.8,160,16.5
2143,2015-08-22T04:13:19Z,Latham,84.0,206,51.9
2144,2018-08-06T04:13:19Z,Wright,99.4,14,8.3
2145,2024-07-08T04:13:19Z,Greenway,92.5,95,52.5
2146,2021-09-30T04:13:19Z,Ainslie,36.8,59,44.9
2147,2022-01-15T04:13:19Z,Chifley,50.7,214,51.5
2148,2015-05-04T04:13:19Z,Hall,55.8,58,19.1
2149,2017-04-30T04:13:19Z,Lyneham,98.8,268,30.7
2150,2015-12-04T04:13:19Z,Molonglo,73.4,239,45.4
2151,2015-03-04T04:13:19Z,Hughes,77.3,35,42.0
2152,2024-05-24T04:13:19Z,City,28.1,279,74.2
2153,2019-02-20T04:13:19Z,Hawker,25.6,195,90.0
2154,2021-03-19T04:13:19Z,Chapman,80.0,263,13.5
2155,2022-08-08T04:13:19Z,Bonython,87.0,159,36.3
2156,2023-04-20T04:13:19Z,O'Malley,37.9,79,37.6
2157,2018-05-01T04:13:19Z,Duffy,96.2,229,51.4
2158,2021-11-10T04:13:19Z,Dunlop,80.5,237,38.8
2159,2015-12-13T04:13:19Z,Barton,66.4,261,32.7
2160,2019-07-30T04:13:19Z,Weetangera,70.5,289,3.6
2161,2022-05-31T04:13:19Z,Amaroo,53.1,158,46.0
2162,2016-06-27T04:13:19Z,Weston,59.6,158,12.1
2163,2024-03-30T04:13:19Z,Yarralumla,20.9,268,85.0
2164,2016-01-02T04:13:19Z,Hughes,17.8,70,83.7
2165,2016-03-01T04:13:19Z,Pearce,97.7,74,97.8
2166,2018-10-24T04:13:19Z,Garran,32.8,264,25.4
2167,2022-05-24T04:13:19Z,Rivett,61.4,138,69.5
2168,2015-03-28T04:13:19Z,Monash,40.0,88,52.9
2169,2016-09-23T04:13:19Z,Whitlam,61.1,267,2.3
2170,2019-01-06T04:13:19Z,Conder,26.7,217,80.8
2171,2020-08-21T04:13:19Z,Kenny,94.7,256,97.2
2172,2017-06-30T04:13:19Z,O'Connor,31.2,177,13.9
2173,2016-07-18T04:13:19Z,Franklin,76.0,0,14.5
2174,2023-08-17T04:13:19Z,Throsby,77.4,287,29.9
2175,2020-07-12T04:13:19Z,City,54.9,177,16.4
2176,2022-01-23T04:13:19Z,Whitlam,90.3,92,35.6
2177,2021-12-05T04:13:19Z,Dickson,17.3,49,47.9
2178,2017-08-26T04:13:19Z,Gordon,47.1,148,20.3
2179,2015-12-02T04:13:19Z,Hawker,67.5,26,67.0
2180,2022-09-18T04:13:19Z,Parkes,44.9,269,2.2
2181,2020-05-30T04:13:19Z,Weetangera,65.7,175,7.9
2182,2016-12-20T04:13:19Z,Spence,95.2,182,81.6
2183,2023-10-18T04:13:19Z,Crace,17.4,218,36.6
2184,2021-11-25T04:13:19Z,Jacka,64.1,279,55.1
2185,2020-07-29T04:13:19Z,Hawker,30.9,82,31.1
2186,2022-07-07T04:13:19Z,Fyshwick,58.6,145,69.9
2187,2018-04-24T04:13:19Z,City,79.8,83,68.9
2188,2021-07-24T04:13:19Z,Kingston,81.0,119,0.9
2189,2022-04-03T04:13:19Z,Chisholm,62.0,293,77.5
2190,2018-09-20T04:13:19Z,Theodore,92.6,189,93.9
2191,2020-07-04T04:13:19Z,Weetangera,42.6,183,88.1
2192,2022-01-12T04:13:19Z,Moncrieff,28.0,90,98.6
2193,2020-03-19T04:13:19Z,Oxley,36.2,274,37.8
2194,2020-10-16T04:13:19Z,Page,87.5,286,81.9
2195,2019-04-09T04:13:19Z,Curtin,82.9,255,13.9
2196,2024-05-27T04:13:19Z,Isabella Plains,23.1,227,2.1
2197,2020-01-12T04:13:19Z,Moncrieff,21.6,141,75.3
2198,2021-11-20T04:13:19Z,Mitchell,82.6,98,24.4
2199,2020-09-29T04:13:19Z,Campbell,23.1,217,58.5
2200,2017-10-22T04:13:19Z,Weetangera,19.0,162,88.7
2201,2017-05-10T04:13:19Z,Narrabundah,92.8,269,24.7
2202,2022-09-19T04:13:19Z,Kingston,64.0,60,15.5
2203,2015-07-20T04:13:19Z,Weetangera,27.0,38,65.1
2204,2018-02-14T04:13:19Z,Ngunnawal,65.0,212,21.2
2205,2019-12-23T04:13:19Z,Giralang,36.4,180,24.4
2206,2023-06-18T04:13:19Z,Weston,57.7,115,48.1
2207,2017-11-15T04:13:19Z,Oaks Estate,69.4,186,38.2
2208,2015-02-03T04:13:19Z,O'Connor,77.4,112,80.0
2209,2017-05-14T04:13:19Z,Wright,83.7,2,53.1
2210,2021-11-29T04:13:19Z,Richardson,53.8,237,59.6
2211,2021-04-12T04:13:19Z,Duffy,20.9,119,36.4
2212,2016-01-28T04:13:19Z,City,48.4,152,58.8
2213,2017-03-16T04:13:19Z,Lyneham,54.9,190,18.5
2214,2020-06-28T04:13:19Z,Pearce,33.2,9,16.0
2215,2019-10-03T04:13:19Z,Cook,52.1,284,12.8
2216,2021-12-26T04:13:19Z,Flynn,53.7,207,94.0
2217,2017-09-14T04:13:19Z,Downer,61.3,163,4.5
2218,2016-01-09T04:13:19Z,McKellar,96.5,185,54.0
2219,2018-07-09T04:13:19Z,Macarthur,37.0,221,49.5
2220,2017-03-05T04:13:19Z,Lyons,82.5,196,14.8
2221,2016-04-25T04:13:19Z,Macgregor,90.9,153,79.0
2222,2022-02-06T04:13:19Z,Hughes,76.6,64,72.3
2223,2018-08-11T04:13:19Z,Spence,96.7,232,89.4
2224,2024-01-23T04:13:19Z,Isabella Plains,99.2,260,49.8
2225,2016-09-09T04:13:19Z,Belconnen,93.3,80,97.5
2226,2021-09-18T04:13:19Z,Holt,27.3,191,20.4
2227,2023-11-30T04:13:19Z,Kenny,79.5,290,60.1
2228,2016-04-26T04:13:19Z,Red Hill,33.6,262,14.7
2229,2020-05-06T04:13:19Z,Wright,94.5,228,57.5
2230,2017-06-15T04:13:19Z,Pialligo,88.6,132,1.4
2231,2018-02-06T04:13:19Z,Watson,46.5,237,24.8
2232,2018-04-20T04:13:19Z,Molonglo,71.7,202,78.9
2233,2015-03-18T04:13:19Z,Barton,28.8,106,96.3
2234,2024-03-26T04:13:19Z,Macarthur,84.7,42,6.9
2235,2019-08-23T04:13:19Z,Franklin,84.7,201,11.4
2236,2015-09-29T04:13:19Z,Whitlam,57.7,35,46.2
2237,2022-08-13T04:13:19Z,Nicholls,49.6,40,59.5
2238,2022-03-11T04:13:19Z,Scullin,72.5,230,90.5
2239,2022-12-20T04:13:19Z,Isaacs,83.4,94,46.9
2240,2020-10-14T04:13:19Z,Kingston,29.7,199,72.2
2241,2022-09-07T04:13:19Z,Belconnen,16.1,243,34.2
2242,2016-03-09T04:13:19Z,Hawker,73.5,188,41.9
2243,2019-10-25T04:13:19Z,Bonner,68.8,59,41.8
2244,2018-02-18T04:13:19Z,Molonglo,51.8,255,35.2
2245,2021-11-22T04:13:19Z,Belconnen,35.0,165,46.6
2246,2024-05-27T04:13:19Z,Nicholls,31.8,92,34.7
2247,2022-12-28T04:13:19Z,Higgins,46.3,124,85.8
2248,2023-12-06T04:13:19Z,McKellar,78.5,19,89.2
2249,2021-11-12T04:13:19Z,Gilmore,90.3,256,20.1
2250,2021-10-09T04:13:19Z,Torrens,86.7,125,73.5
2251,2022-12-19T04:13:19Z,Macnamara,27.0,265,41.7
2252,2017-07-19T04:13:19Z,City,55.7,38,9.6
2253,2021-11-18T04:13:19Z,Taylor,16.4,89,7.8
2254,2016-09-01T04:13:19Z,Symonston,40.9,212,42.4
2255,2018-12-25T04:13:19Z,Lyneham,73.8,249,12.8
2256,2019-12-10T04:13:19Z,Pearce,63.9,83,96.1
2257,2018-05-31T04:13:19Z,Wanniassa,38.8,253,6.4
2258,2016-02-03T04:13:19Z,Page,49.4,253,26.6
2259,2018-03-04T04:13:19Z,Ngunnawal,50.6,262,55.2
2260,2022-10-17T04:13:19Z,Duffy,42.6,264,62.2
2261,2018-06-19T04:13:19Z,Fadden,93.4,262,93.8
2262,2016-10-06T04:13:19Z,Throsby,73.2,70,40.0
2263,2022-10-16T04:13:19Z,Symonston,43.2,152,66.3
2264,2014-10-16T04:13:19Z,Jacka,83.7,265,98.3
2265,2019-11-14T04:13:19Z,Chapman,48.6,209,97.6
2266,2018-06-18T04:13:19Z,Reid,82.5,223,86.1
2267,2024-08-24T04:13:19Z,Nicholls,54.6,290,12.9
2268,2016-12-05T04:13:19Z,Kenny,54.7,287,73.4
2269,2022-12-17T04:13:19Z,Scullin,94.7,64,65.5
2270,2020-06-02T04:13:19Z,Symonston,20.5,91,97.9
2271,2019-08-04T04:13:19Z,Bonner,44.6,74,97.7
2272,2020-09-10T04:13:19Z,Braddon,96.8,288,80.8
2273,2017-06-02T04:13:19Z,Spence,43.3,55,85.3
2274,2015-11-28T04:13:19Z,Flynn,33.4,131,89.3
2275,2020-08-29T04:13:19Z,Spence,65.9,166,42.6
2276,2021-12-18T04:13:19Z,Crace,64.5,38,65.2
2277,2015-06-07T04:13:19Z,Macquarie,46.4,60,76.0
2278,2024-07-31T04:13:19Z,Red Hill,47.4,83,54.6
2279,2022-02-03T04:13:19Z,Richardson,62.2,238,3.6
2280,2015-02-01T04:13:19Z,Bonner,97.1,284,84.7
2281,2021-10-29T04:13:19Z,Macarthur,37.8,0,45.7
2282,2023-02-07T04:13:19Z,Denman Prospect,33.5,213,10.4
2283,2017-09-07T04:13:19Z,Gilmore,55.4,0,75.7
2284,2024-06-24T04:13:19Z,Macarthur,99.8,73,49.3
2285,2018-06-30T04:13:19Z,McKellar,94.2,232,30.7
2286,2021-08-13T04:13:19Z,Yarralumla,90.0,23,50.1
2287,2023-09-29T04:13:19Z,Charnwood,47.5,77,30.1
2288,2015-05-27T04:13:19Z,Calwell,17.3,144,26.8
2289,2015-12-04T04:13:19Z,Ainslie,93.5,110,40.9
2290,2019-04-12T04:13:19Z,Hackett,60.9,5,55.7
2291,2022-07-11T04:13:19Z,Franklin,81.4,149,1.5
2292,2019-12-15T04:13:19Z,Kaleen,86.4,101,8.0
2293,2019-06-25T04:13:19Z,Farrer,29.5,36,96.3
2294,2018-11-02T04:13:19Z,Flynn,34.8,70,70.3
2295,2020-11-15T04:13:19Z,Denman Prospect,94.6,83,35.5
2296,2016-11-10T04:13:19Z,Macquarie,97.9,161,35.7
2297,2023-09-01T04:13:19Z,Crace,20.1,259,67.1
2298,2022-05-21T04:13:19Z,Taylor,68.7,280,83.5
2299,2020-11-25T04:13:19Z,Bonner,65.5,221,64.7
2300,2017-01-06T04:13:19Z,Nicholls,91.6,112,13.6
2301,2017-09-01T04:13:19Z,Coombs,35.3,236,52.6
2302,2024-04-24T04:13:19Z,Campbell,43.3,107,73.6
2303,2018-12-14T04:13:19Z,Curtin,36.4,130,81.9
2304,2020-10-03T04:13:19Z,Kaleen,41.9,0,41.3
2305,2023-12-08T04:13:19Z,McKellar,54.6,111,62.4
2306,2024-01-04T04:13:19Z,Taylor,52.6,218,17.1
2307,2023-11-01T04:13:19Z,Franklin,17.3,292,68.2
2308,2018-10-25T04:13:19Z,Bonython,46.4,225,30.3
2309,2022-08-06T04:13:19Z,Gowrie,41.4,123,27.0
2310,2016-02-14T04:13:19Z,Bonython,62.8,122,22.8
2311,2021-11-30T04:13:19Z,Florey,63.2,245,16.8
2312,2019-07-23T04:13:19Z,Ngunnawal,40.3,35,72.3
2313,2024-05-25T04:13:19Z,Garran,22.2,25,15.4
2314,2017-10-08T04:13:19Z,Florey,74.7,155,39.3
2315,2021-08-10T04:13:19Z,Bonner,83.1,54,71.3
2316,2017-08-19T04:13:19Z,Weston,70.6,281,82.4
2317,2017-08-07T04:13:19Z,Fadden,89.6,263,59.0
2318,2023-06-11T04:13:19Z,Fraser,46.4,219,33.6
2319,2020-12-04T04:13:19Z,Charnwood,47.0,55,30.2
2320,2015-09-17T04:13:19Z,Hughes,98.8,20,63.0
2321,2022-11-26T04:13:19Z,Kingston,74.4,131,13.6
2322,2016-12-16T04:13:19Z,Bonner,28.8,245,46.5
2323,2023-09-15T04:13:19Z,Melba,27.1,5,7.4
2324,2018-05-02T04:13:19Z,Weston,73.0,295,36.5
2325,2019-07-02T04:13:19Z,Monash,55.0,212,25.6
2326,2016-08-16T04:13:19Z,Banks,69.4,254,3.3
2327,2017-04-23T04:13:19Z,Kaleen,38.8,227,15.6
2328,2020-07-24T04:13:19Z,Jacka,95.8,182,15.8
2329,2019-10-22T04:13:19Z,O'Malley,25.3,15,37.8
2330,2024-05-22T04:13:19Z,Dickson,82.1,127,0.3
2331,2020-09-29T04:13:19Z,Red Hill,60.4,32,41.0
2332,2024-02-02T04:13:19Z,Hughes,96.2,156,76.4
2333,2022-01-24T04:13:19Z,Torrens,94.7,185,90.4
2334,2015-09-14T04:13:19Z,Chifley,45.2,177,8.0
2335,2024-04-20T04:13:19Z,Reid,69.2,182,85.3
2336,2022-03-06T04:13:19Z,Gowrie,28.6,104,55.5
2337,2017-09-15T04:13:19Z,Reid,80.8,16,5.7
2338,2017-05-22T04:13:19Z,Molonglo,88.4,27,36.7
2339,2023-03-03T04:13:19Z,Charnwood,66.6,182,96.5
2340,2024-02-12T04:13:19Z,Downer,32.6,14,40.7
2341,2023-12-02T04:13:19Z,Calwell,78.1,135,32.6
2342,2017-05-24T04:13:19Z,Barton,18.2,87,62.4
2343,2024-06-10T04:13:19Z,Braddon,99.1,158,54.3
2344,2022-06-19T04:13:19Z,Griffith,91.9,110,88.2
2345,2017-06-29T04:13:19Z,Griffith,97.8,201,31.5
2346,2021-05-01T04:13:19Z,Curtin,95.5,38,30.6
2347,2016-06-01T04:13:19Z,Rivett,54.1,80,48.1
2348,2022-12-22T04:13:19Z,Page,96.2,222,5.5
2349,2018-09-01T04:13:19Z,Stirling,51.1,181,24.0
2350,2016-08-06T04:13:19Z,Gowrie,86.9,164,72.3
2351,2021-03-22T04:13:19Z,Waramanga,30.0,296,89.2
2352,2020-05-03T04:13:19Z,Kingston,27.7,227,63.0
2353,2016-04-17T04:13:19Z,Aranda,50.4,159,46.1
2354,2022-06-13T04:13:19Z,Belconnen,85.2,275,92.3
2355,2022-03-28T04:13:19Z,Garran,63.2,276,20.9
2356,2015-10-20T04:13:19Z,Macquarie,22.4,2,90.7
2357,2016-10-03T04:13:19Z,Monash,79.7,1,66.2
2358,2021-08-05T04:13:19Z,Lyons,79.3,90,81.5
2359,2023-12-09T04:13:19Z,Fyshwick,55.4,226,71.1
2360,2017-10-20T04:13:19Z,Narrabundah,56.2,122,84.3
2361,2022-12-24T04:13:19Z,Waramanga,16.6,225,29.8
2362,2015-07-19T04:13:19Z,Franklin,67.2,260,62.2
2363,2016-04-21T04:13:19Z,Taylor,32.6,3,78.7
2364,2021-12-12T04:13:19Z,O'Malley,64.4,204,32.6
2365,2017-06-22T04:13:19Z,Uriarra Village,85.3,90,85.3
2366,2022-09-17T04:13:19Z,Griffith,20.5,40,0.9
2367,2015-06-24T04:13:19Z,Nicholls,42.7,205,21.8
2368,2018-12-08T04:13:19Z,Greenway,41.2,121,21.0
2369,2015-07-10T04:13:19Z,Ngunnawal,94.5,187,60.4
2370,2019-02-28T04:13:19Z,Narrabundah,58.7,288,29.3
2371,2022-07-11T04:13:19Z,Ainslie,90.5,115,76.0
2372,2023-05-28T04:13:19Z,Lawson,62.9,98,4.5
2373,2022-06-08T04:13:19Z,Whitlam,25.5,202,67.4
2374,2016-07-16T04:13:19Z,Throsby,75.0,13,18.3
2375,2021-03-31T04:13:19Z,Parkes,70.9,267,48.3
2376,2020-04-08T04:13:19Z,Harrison,90.0,109,11.3
2377,2016-12-10T04:13:19Z,Denman Prospect,59.5,267,8.9
2378,2021-01-26T04:13:19Z,Ainslie,23.7,4,74.2
2379,2015-12-22T04:13:19Z,Gilmore,55.6,134,40.7
2380,2018-02-12T04:13:19Z,Charnwood,40.3,299,9.0
2381,2022-05-25T04:13:19Z,City,72.3,179,0.2
2382,2022-03-04T04:13:19Z,Cook,92.9,97,23.7
2383,2019-12-26T04:13:19Z,Amaroo,57.1,160,39.1
2384,2020-10-27T04:13:19Z,Russell,32.8,185,62.7
2385,2023-05-29T04:13:19Z,Ngunnawal,75.8,204,27.7
2386,2022-04-11T04:13:19Z,Lyneham,88.2,225,89.3
2387,2018-04-08T04:13:19Z,Mitchell,98.9,265,90.5
2388,2020-04-01T04:13:19Z,Bruce,46.3,279,38.7
2389,2017-05-22T04:13:19Z,Isaacs,75.6,21,27.4
2390,2017-06-17T04:13:19Z,Spence,17.1,51,80.9
2391,2018-05-09T04:13:19Z,Isabella Plains,61.8,165,13.4
2392,2020-11-23T04:13:19Z,Dickson,77.0,82,44.9
2393,2023-03-27T04:13:19Z,Hawker,22.7,124,0.2
2394,2022-11-25T04:13:19Z,Page,17.0,253,42.9
2395,2016-07-27T04:13:19Z,Higgins,20.4,285,19.2
2396,2020-02-17T04:13:19Z,Evatt,38.4,16,91.4
2397,2022-08-03T04:13:19Z,Charnwood,59.9,21,66.6
2398,2023-06-14T04:13:19Z,Fisher,24.9,268,39.3
2399,2024-06-02T04:13:19Z,Throsby,85.3,280,72.5
2400,2020-02-27T04:13:19Z,Wright,73.0,223,82.0
2401,2020-01-28T04:13:19Z,Spence,21.3,2,75.0
2402,2021-08-01T04:13:19Z,Bonner,33.4,180,55.0
2403,2021-08-13T04:13:19Z,Russell,47.9,16,51.7
2404,2019-01-21T04:13:19Z,Symonston,90.6,154,37.7
2405,2020-12-18T04:13:19Z,Ngunnawal,23.2,18,52.6
2406,2022-10-02T04:13:19Z,Molonglo,26.0,64,83.5
2407,2020-10-31T04:13:19Z,Bonython,42.5,2,37.8
2408,2024-05-07T04:13:19Z,Moncrieff,41.5,113,23.5
2409,2018-10-20T04:13:19Z,Mitchell,52.3,233,18.3
2410,2019-07-28T04:13:19Z,Florey,94.0,60,33.7
2411,2015-04-03T04:13:19Z,Dickson,66.8,151,38.2
2412,2018-07-22T04:13:19Z,Phillip,68.3,270,26.7
2413,2016-08-15T04:13:19Z,Cook,50.3,55,8.1
2414,2015-05-09T04:13:19Z,Oaks Estate,23.4,138,5.4
2415,2018-06-13T04:13:19Z,Lyons,24.3,272,12.5
2416,2022-04-30T04:13:19Z,Banks,64.3,163,21.4
2417,2015-11-19T04:13:19Z,Downer,63.8,76,23.8
2418,2020-08-23T04:13:19Z,Latham,93.9,26,79.2
2419,2014-11-23T04:13:19Z,Richardson,69.2,64,26.0
2420,2020-09-12T04:13:19Z,Whitlam,55.3,35,88.1
2421,2017-12-03T04:13:19Z,Denman Prospect,70.2,187,86.9
2422,2016-11-27T04:13:19Z,Gordon,46.7,294,23.2
2423,2022-05-28T04:13:19Z,Garran,70.8,191,29.4
2424,2020-06-28T04:13:19Z,Holt,53.0,79,83.3
2425,2023-05-17T04:13:19Z,Charnwood,23.9,200,28.1
2426,2023-01-25T04:13:19Z,Harrison,40.5,26,99.1
2427,2022-06-19T04:13:19Z,Spence,68.2,48,84.0
2428,2024-01-26T04:13:19Z,Spence,34.4,40,90.9
2429,2021-06-25T04:13:19Z,Nicholls,97.3,45,18.2
2430,2015-11-06T04:13:19Z,Gordon,65.5,267,87.5
2431,2017-11-26T04:13:19Z,Waramanga,23.1,46,33.3
2432,2017-10-08T04:13:19Z,Hawker,48.5,71,55.4
2433,2017-04-09T04:13:19Z,Curtin,78.4,236,47.0
2434,2020-04-27T04:13:19Z,Waramanga,56.0,195,85.0
2435,2019-07-03T04:13:19Z,Pialligo,17.8,232,4.5
2436,2019-11-15T04:13:19Z,Theodore,30.3,136,94.8
2437,2019-04-27T04:13:19Z,Palmerston,40.4,193,61.0
2438,2017-11-27T04:13:19Z,Taylor,45.7,272,24.8
2439,2017-06-19T04:13:19Z,Amaroo,77.0,198,61.0
2440,2017-02-26T04:13:19Z,Lawson,70.0,243,68.0
2441,2019-12-15T04:13:19Z,Hawker,44.3,142,98.5
2442,2016-11-09T04:13:19Z,Denman Prospect,78.6,73,95.3
2443,2016-02-13T04:13:19Z,Gordon,15.7,8,52.4
2444,2023-01-10T04:13:19Z,Barton,31.5,80,5.3
2445,2022-02-07T04:13:19Z,Hall,78.8,94,71.4
2446,2020-07-04T04:13:19Z,Isabella Plains,95.3,30,89.0
2447,2016-04-17T04:13:19Z,Macgregor,20.1,98,86.5
2448,2022-11-06T04:13:19Z,Higgins,16.6,164,28.2
2449,2020-09-03T04:13:19Z,Acton,99.4,46,51.1
2450,2018-05-17T04:13:19Z,Crace,35.1,225,17.0
2451,2021-07-18T04:13:19Z,Dunlop,32.4,226,60.1
2452,2023-04-07T04:13:19Z,Isabella Plains,95.1,265,87.3
2453,2021-03-10T04:13:19Z,Dickson,64.2,171,80.8
2454,2016-01-09T04:13:19Z,Banks,37.6,165,0.6
2455,2021-11-11T04:13:19Z,Whitlam,75.6,15,98.7
2456,2022-11-12T04:13:19Z,Macquarie,28.6,120,42.0
2457,2023-05-26T04:13:19Z,Ainslie,28.3,239,98.8
2458,2020-12-14T04:13:19Z,Kingston,48.8,212,50.3
2459,2016-01-10T04:13:19Z,Evatt,44.9,79,7.0
2460,2015-03-15T04:13:19Z,Oxley,91.9,156,12.7
2461,2020-07-26T04:13:19Z,Gordon,20.5,236,15.2
2462,2018-12-18T04:13:19Z,Harrison,88.5,214,40.9
2463,2016-12-16T04:13:19Z,Downer,86.9,296,62.8
2464,2024-04-17T04:13:19Z,Richardson,55.4,266,61.2
2465,2021-10-08T04:13:19Z,Lawson,60.9,122,68.8
2466,2020-06-06T04:13:19Z,Flynn,67.7,239,17.8
2467,2018-03-21T04:13:19Z,Conder,92.0,268,50.6
2468,2016-08-17T04:13:19Z,Mitchell,54.0,134,75.6
2469,2018-04-30T04:13:19Z,Kaleen,60.7,291,55.9
2470,2020-03-25T04:13:19Z,Palmerston,26.7,35,80.6
2471,2022-02-06T04:13:19Z,Pearce,28.6,90,36.1
2472,2023-12-25T04:13:19Z,Barton,94.0,219,2.1
2473,2017-05-20T04:13:19Z,Braddon,70.8,153,54.4
2474,2024-06-04T04:13:19Z,Ainslie,47.7,220,55.5
2475,2014-11-20T04:13:19Z,Watson,61.2,38,88.6
2476,2016-06-21T04:13:19Z,Downer,18.9,288,68.7
2477,2018-06-09T04:13:19Z,Turner,85.5,101,97.5
2478,2018-10-30T04:13:19Z,Griffith,36.3,7,8.0
2479,2015-09-28T04:13:19Z,Yarralumla,55.2,240,34.1
2480,2015-06-12T04:13:19Z,Gordon,70.1,276,27.5
2481,2023-02-24T04:13:19Z,Mitchell,36.1,33,84.7
2482,2023-04-20T04:13:19Z,Whitlam,61.0,258,99.5
2483,2018-11-24T04:13:19Z,Ainslie,51.8,63,88.2
2484,2018-05-21T04:13:19Z,Pearce,88.2,230,97.3
2485,2018-10-25T04:13:19Z,Palmerston,71.8,123,30.8
2486,2022-11-26T04:13:19Z,Charnwood,53.7,100,52.2
2487,2015-07-31T04:13:19Z,Moncrieff,68.8,204,2.1
2488,2019-07-10T04:13:19Z,Spence,30.9,188,39.4
2489,2019-05-25T04:13:19Z,Garran,93.5,260,7.5
2490,2022-03-24T04:13:19Z,Uriarra Village,32.7,214,4.0
2491,2021-06-07T04:13:19Z,Gungahlin,65.0,90,7.0
2492,2020-09-05T04:13:19Z,Weetangera,89.5,178,73.5
2493,2015-05-27T04:13:19Z,Bonython,78.2,89,76.1
2494,2024-01-07T04:13:19Z,Chifley,23.5,156,68.1
2495,2017-09-11T04:13:19Z,Duffy,51.3,103,94.3
2496,2018-12-20T04:13:19Z,Florey,50.4,181,43.7
2497,2016-10-04T04:13:19Z,Downer,62.7,283,28.8
2498,2022-10-13T04:13:19Z,Kambah,98.4,54,85.4
2499,2018-10-25T04:13:19Z,Macnamara,93.0,150,49.1
2500,2016-08-06T04:13:19Z,Fisher,95.8,297,79.0
